at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,at11,at12,at13,at14,at15,at16,at17,at18,at19,at20,at21,at22,at23,at24,at25,at26,at27,at28,at29,at30,at31,target
0.0,0.14286,1.0,0.5,0.5,1,1,0.8,0.5,0.25,0.8333299999999999,0,1.0,0.095238,0.7608699999999999,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47781999999999997,1
0.85714,0.57143,0.0,0.3,0.8,1,0,0.6,0.8333299999999999,0.5,1.0,0,1.0,0.0,0.31522,0.66327,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47781999999999997,0
0.85714,0.28570999999999996,0.66667,0.7,0.8,1,1,0.8,1.0,0.0,1.0,0,0.2,0.19047999999999998,0.7391300000000001,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47808999999999996,1
0.28570999999999996,0.28570999999999996,0.33333,0.1,0.4,0,0,0.7,1.0,0.25,1.0,0,1.0,0.095238,0.54348,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47811000000000003,0
1.0,0.28570999999999996,1.0,0.0,0.8,1,1,0.8,0.8333299999999999,0.5,0.16667,0,0.8,0.095238,0.46738999999999997,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47818999999999995,1
1.0,0.14286,0.66667,0.4,0.4,1,1,0.7,0.66667,0.25,0.8333299999999999,0,1.0,0.19047999999999998,0.72826,0.020408000000000003,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47818999999999995,1
0.14286,0.0,1.0,0.1,0.1,1,1,0.7,0.5,0.0,1.0,0,1.0,0.14286,0.67391,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47821,1
1.0,0.14286,1.0,0.2,0.7,1,0,0.3,0.33333,0.75,0.16667,0,1.0,0.14286,0.6087,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47821,1
1.0,0.14286,0.66667,0.3,0.3,1,1,0.9,1.0,0.0,1.0,0,1.0,0.047619,0.46738999999999997,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47823000000000004,1
0.57143,0.0,0.33333,1.0,1.0,1,1,0.5,0.66667,0.5,0.16667,0,0.4,0.2381,0.66304,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47823000000000004,0
0.42857,0.0,1.0,0.5,0.5,1,1,0.9,1.0,0.0,0.66667,0,0.6,0.095238,0.84783,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47828999999999994,1
0.71429,0.28570999999999996,0.66667,0.7,0.9,1,1,0.7,0.8333299999999999,0.25,1.0,0,1.0,0.047619,0.8804299999999999,0.020408000000000003,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47831,1
0.0,0.14286,0.0,0.2,0.2,1,1,1.0,0.5,0.5,1.0,0,1.0,0.047619,0.57609,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47853999999999997,0
0.14286,0.28570999999999996,0.33333,0.3,0.5,1,1,1.0,0.8333299999999999,0.25,0.8333299999999999,0,1.0,0.14286,0.65217,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47858,0
1.0,0.42857,0.33333,0.7,0.7,1,1,0.8,0.5,0.25,0.8333299999999999,0,1.0,0.14286,0.52174,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47858,0
0.14286,0.0,1.0,0.1,0.1,0,1,0.8,1.0,0.0,0.5,0,1.0,0.0,0.63043,0.66327,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4786,1
0.57143,0.14286,0.33333,0.7,0.7,1,1,0.7,0.5,0.5,0.8333299999999999,0,1.0,0.19047999999999998,0.55435,0.020408000000000003,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47867,0
0.0,0.0,0.33333,0.5,0.5,1,1,0.5,0.5,0.25,0.33333,0,0.6,0.14286,0.7608699999999999,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47871,0
0.28570999999999996,0.14286,1.0,0.7,0.8,0,1,0.9,1.0,0.0,1.0,0,1.0,0.047619,0.65217,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47871,1
0.14286,0.14286,0.33333,0.6,0.4,1,1,0.8,0.8333299999999999,0.0,1.0,0,1.0,0.0,0.65217,0.66327,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873000000000004,0
0.57143,0.57143,0.66667,0.5,0.7,1,1,0.9,0.5,0.0,0.8333299999999999,0,0.8,0.14286,0.56522,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47875,1
1.0,0.42857,0.66667,0.8,0.9,1,1,0.9,0.5,0.5,0.8333299999999999,0,1.0,0.047619,0.63043,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47875,1
0.28570999999999996,0.0,0.0,0.3,0.8,0,0,0.7,0.33333,0.5,1.0,0,1.0,0.14286,0.67391,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47902,0
0.71429,0.14286,0.66667,0.6,0.8,1,1,0.7,0.16667,0.0,0.0,0,0.6,0.2381,0.77174,0.020408000000000003,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47902,1
0.57143,0.14286,0.33333,0.7,0.8,1,1,0.8,0.8333299999999999,0.0,1.0,0,1.0,0.095238,0.84783,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47903999999999997,0
0.71429,0.28570999999999996,0.0,0.6,0.8,1,0,0.9,0.33333,0.25,0.66667,0,1.0,0.047619,0.41303999999999996,0.0,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47912,0
0.71429,0.28570999999999996,0.33333,0.6,0.7,1,1,0.8,0.8333299999999999,0.25,0.8333299999999999,0,0.8,0.047619,0.45652,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47912,0
0.42857,0.28570999999999996,0.33333,0.5,0.5,1,1,0.8,0.33333,0.25,0.33333,0,1.0,0.14286,0.55435,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47916000000000003,0
0.57143,0.28570999999999996,0.66667,0.6,0.5,1,1,0.8,0.5,0.5,0.33333,0,0.8,0.047619,0.44565,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47918999999999995,1
0.71429,0.14286,1.0,0.8,0.8,1,1,0.7,0.8333299999999999,0.75,0.0,0,0.8,0.047619,0.34783000000000003,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47921,1
0.14286,0.0,0.66667,0.2,0.2,1,1,0.8,0.66667,0.25,0.8333299999999999,0,1.0,0.14286,0.70652,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47923000000000004,1
0.71429,0.28570999999999996,0.66667,0.8,0.8,1,1,0.9,0.33333,0.0,0.0,0,1.0,0.095238,0.59783,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47948,1
0.85714,0.28570999999999996,0.66667,0.7,0.6,0,1,0.7,0.8333299999999999,0.0,1.0,0,1.0,0.14286,0.65217,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4795,1
0.57143,0.0,1.0,0.5,0.3,0,1,1.0,1.0,0.0,1.0,0,1.0,0.14286,0.7608699999999999,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47956000000000004,1
0.57143,0.14286,0.33333,0.6,0.8,1,1,0.9,0.66667,0.0,0.8333299999999999,0,1.0,0.14286,0.8695700000000001,0.020408000000000003,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47956000000000004,0
0.85714,0.14286,0.66667,1.0,1.0,1,1,0.5,0.8333299999999999,0.5,1.0,0,0.6,0.095238,0.67391,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4796,1
0.42857,0.14286,0.66667,0.3,0.5,1,1,0.9,0.8333299999999999,0.25,0.8333299999999999,0,1.0,0.047619,0.32609,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48039,1
0.85714,0.0,0.66667,0.7,0.7,1,1,0.8,0.8333299999999999,0.0,1.0,0,1.0,0.19047999999999998,0.79348,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48039,1
0.57143,0.14286,0.33333,0.3,0.3,1,1,0.6,0.66667,0.25,0.8333299999999999,0,1.0,0.14286,0.66304,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48041000000000006,0
0.28570999999999996,0.14286,0.0,0.2,0.6,1,1,0.9,0.66667,0.0,1.0,0,1.0,0.19047999999999998,0.55435,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48041000000000006,0
1.0,0.28570999999999996,1.0,0.5,0.5,1,1,0.9,0.8333299999999999,0.0,0.33333,0,1.0,0.095238,0.57609,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48049,1
0.42857,0.42857,0.66667,0.5,0.8,0,1,0.9,0.8333299999999999,0.25,0.33333,0,1.0,0.047619,0.84783,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48053,1
0.42857,0.0,1.0,0.2,0.5,1,1,0.8,0.16667,0.5,1.0,0,0.8,0.095238,0.56522,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48053999999999997,1
1.0,0.57143,0.33333,0.3,0.4,1,0,0.9,0.5,0.0,0.0,0,1.0,0.047619,0.45652,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48053999999999997,0
1.0,0.0,0.33333,0.6,0.3,1,1,0.9,0.66667,0.25,1.0,0,1.0,0.095238,0.72826,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48056000000000004,0
0.57143,0.28570999999999996,0.33333,0.3,0.5,0,1,0.9,0.8333299999999999,0.25,0.8333299999999999,0,1.0,0.047619,0.72826,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48056000000000004,0
0.57143,0.14286,0.66667,0.5,0.0,0,1,0.7,0.8333299999999999,0.25,1.0,0,1.0,0.047619,0.82609,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48058,1
0.71429,0.14286,0.66667,0.7,0.7,1,1,1.0,0.8333299999999999,0.25,1.0,0,0.8,0.047619,0.77174,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48058,1
0.0,0.14286,1.0,0.1,0.1,1,1,0.9,0.8333299999999999,0.25,0.0,0,0.8,0.047619,0.55435,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48058,1
1.0,0.28570999999999996,1.0,0.7,0.4,1,1,0.8,1.0,0.25,1.0,0,0.6,0.2381,0.61957,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.48058,1
0.57143,0.71429,0.0,0.3,0.6,1,1,0.9,0.8333299999999999,0.25,1.0,0,1.0,0.14286,0.6087,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48058,0
0.71429,0.0,1.0,0.7,0.7,1,1,0.8,1.0,0.25,0.66667,0,0.6,0.14286,0.80435,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48058,1
0.28570999999999996,0.14286,0.66667,0.3,0.4,1,1,0.7,0.8333299999999999,0.0,1.0,0,1.0,0.047619,0.53261,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4806,1
0.28570999999999996,0.0,0.66667,0.3,0.3,1,1,0.8,0.8333299999999999,0.25,0.8333299999999999,0,1.0,0.0,0.8587,0.66327,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4806,1
1.0,0.28570999999999996,0.33333,0.6,0.6,1,0,0.8,0.5,0.25,0.5,0,1.0,0.095238,0.48913,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48085,0
0.28570999999999996,0.28570999999999996,0.66667,0.0,0.0,1,1,0.7,0.66667,0.5,0.8333299999999999,0,1.0,0.095238,0.71739,0.040816000000000005,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48086999999999996,1
0.85714,0.0,1.0,0.4,0.5,1,1,0.6,1.0,0.75,0.0,0,0.8,0.0,0.48913,0.66327,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48086999999999996,1
0.57143,0.28570999999999996,0.33333,0.5,0.7,1,0,0.8,0.8333299999999999,0.5,0.8333299999999999,0,1.0,0.047619,0.36956999999999995,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48086999999999996,0
1.0,0.42857,0.0,0.1,0.5,0,1,0.9,0.5,0.0,1.0,0,1.0,0.14286,0.67391,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48086999999999996,0
0.85714,0.14286,0.0,0.3,0.8,1,1,0.9,0.0,0.0,1.0,0,1.0,0.14286,0.45652,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48089,0
0.85714,0.28570999999999996,0.33333,0.6,0.6,1,1,0.7,0.8333299999999999,0.25,0.8333299999999999,0,1.0,0.0,0.81522,0.66327,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48089,0
0.42857,0.14286,0.33333,0.5,0.5,1,1,0.7,0.33333,0.25,0.8333299999999999,0,1.0,0.095238,0.79348,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48091000000000006,0
0.57143,0.14286,0.33333,0.3,0.2,0,1,0.8,0.66667,0.25,0.8333299999999999,0,1.0,0.095238,0.52174,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48095,0
0.14286,0.14286,0.66667,0.8,0.5,1,1,0.9,0.66667,0.0,1.0,0,1.0,0.095238,0.80435,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48097,1
1.0,0.28570999999999996,0.66667,0.6,0.6,1,1,0.8,0.16667,0.5,1.0,0,1.0,0.047619,0.40216999999999997,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48097,1
1.0,0.28570999999999996,0.66667,0.3,0.4,1,1,0.6,0.8333299999999999,0.5,1.0,0,1.0,0.095238,0.6087,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48097,1
0.57143,0.14286,0.33333,0.6,0.7,0,1,0.7,0.8333299999999999,0.5,0.0,0,0.6,0.14286,0.75,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48099,0
0.57143,0.28570999999999996,0.0,0.3,0.6,1,0,0.7,1.0,0.25,1.0,0,1.0,0.0,0.82609,0.66327,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48103,0
0.57143,0.42857,0.33333,0.5,1.0,0,0,0.9,1.0,0.25,1.0,0,1.0,0.0,0.84783,0.66327,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48103,0
0.42857,0.42857,0.33333,0.5,0.5,1,1,0.3,1.0,0.25,0.0,0,0.4,0.095238,0.84783,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48105,0
0.28570999999999996,0.0,1.0,0.7,0.7,1,1,0.7,0.8333299999999999,0.25,0.5,0,1.0,0.047619,0.83696,0.020408000000000003,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48105,1
0.42857,0.14286,0.66667,0.7,0.7,1,0,1.0,0.5,0.0,0.33333,0,1.0,0.14286,0.7391300000000001,0.0,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48105,1
0.85714,0.14286,0.66667,0.8,0.9,1,1,0.9,0.8333299999999999,0.25,1.0,0,0.2,0.047619,0.81522,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48105,1
0.28570999999999996,0.14286,1.0,0.6,0.7,0,1,0.8,1.0,0.5,1.0,0,0.2,0.14286,0.67391,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48108,1
0.42857,0.14286,0.66667,0.3,0.5,1,1,0.7,0.5,0.25,0.8333299999999999,0,0.8,0.047619,0.43478,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48131999999999997,1
0.57143,0.28570999999999996,0.33333,0.4,0.4,1,1,0.7,0.8333299999999999,0.25,0.8333299999999999,0,1.0,0.047619,0.45652,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48131999999999997,0
0.57143,0.42857,0.33333,0.4,0.8,1,1,0.8,0.8333299999999999,0.25,1.0,0,1.0,0.047619,0.5,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48134,0
0.71429,0.14286,0.0,0.4,0.6,1,0,0.8,0.66667,0.25,1.0,0,1.0,0.047619,0.43478,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48134,0
1.0,0.28570999999999996,1.0,0.0,0.5,1,1,0.7,0.5,0.5,1.0,0,1.0,0.047619,0.43478,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.48136,1
0.42857,0.14286,0.0,0.7,0.4,1,1,0.9,1.0,0.25,1.0,0,1.0,0.0,0.33696,0.66327,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48136,0
0.85714,0.28570999999999996,1.0,0.4,0.7,1,1,0.7,0.66667,0.0,1.0,0,1.0,0.047619,0.8587,0.020408000000000003,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48136999999999996,1
0.57143,0.28570999999999996,0.33333,0.2,0.0,0,1,0.8,0.8333299999999999,0.75,0.33333,0,1.0,0.047619,0.52174,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.48141000000000006,0
0.57143,0.28570999999999996,0.66667,0.7,0.7,1,1,0.9,0.5,0.5,1.0,0,1.0,0.0,0.22826,0.66327,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48143,1
1.0,0.28570999999999996,0.33333,0.6,0.8,0,1,0.0,0.33333,1.0,0.8333299999999999,0,0.6,0.095238,0.70652,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48145,0
0.85714,0.14286,1.0,0.8,0.8,1,1,0.9,0.66667,0.5,0.0,0,0.8,0.095238,0.57609,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48145,1
0.57143,0.28570999999999996,0.66667,0.7,0.5,1,1,0.9,1.0,0.25,0.33333,0,0.8,0.14286,0.59783,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48147,1
0.42857,0.0,0.66667,0.7,0.7,1,1,1.0,0.66667,0.25,0.33333,0,0.6,0.14286,0.80435,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48147,1
0.28570999999999996,0.0,0.66667,0.1,0.3,1,1,0.8,0.66667,0.25,1.0,0,1.0,0.047619,0.81522,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48151000000000005,1
0.57143,0.14286,0.33333,0.6,0.5,1,1,0.8,0.8333299999999999,0.0,1.0,0,1.0,0.047619,0.83696,0.020408000000000003,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48153,0
0.42857,0.14286,1.0,0.5,0.6,1,1,0.7,0.8333299999999999,0.25,0.0,0,0.8,0.19047999999999998,0.71739,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4818,1
0.71429,0.28570999999999996,0.33333,0.7,0.7,0,1,0.8,0.5,0.25,0.8333299999999999,0,1.0,0.14286,0.32609,0.0,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4818,0
0.57143,0.14286,0.33333,0.7,0.8,1,1,0.8,0.66667,0.25,1.0,0,1.0,0.19047999999999998,0.57609,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4818,0
0.57143,0.28570999999999996,0.33333,0.5,0.5,1,1,0.9,0.5,0.25,0.8333299999999999,0,1.0,0.095238,0.57609,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4818,0
0.42857,0.28570999999999996,0.0,0.1,0.2,1,1,0.8,0.5,0.25,0.33333,0,1.0,0.047619,0.30435,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48181999999999997,0
1.0,0.28570999999999996,0.66667,0.7,0.7,1,1,0.8,0.66667,0.5,0.8333299999999999,0,0.8,0.047619,0.36956999999999995,0.010204000000000001,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4819,1
0.14286,0.14286,0.66667,0.0,0.5,1,1,0.5,0.5,0.25,1.0,0,1.0,0.0,0.58696,0.66327,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48191000000000006,1
0.42857,0.14286,0.66667,0.3,0.5,0,1,0.7,0.5,0.25,0.16667,0,1.0,0.14286,0.69565,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48191000000000006,1
0.28570999999999996,0.0,0.33333,0.2,0.4,1,1,0.6,1.0,0.25,0.33333,0,1.0,0.095238,0.8695700000000001,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48197,0
0.0,0.14286,0.33333,0.6,0.7,1,0,0.6,0.66667,0.25,1.0,0,1.0,0.095238,0.65217,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48197,0
0.57143,0.85714,0.0,0.3,0.0,0,0,0.8,0.66667,0.25,1.0,0,1.0,0.14286,0.69565,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48197,0
0.71429,0.28570999999999996,0.0,0.4,0.5,1,0,0.8,0.8333299999999999,0.25,1.0,0,1.0,0.14286,0.43478,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48226,0
0.57143,0.28570999999999996,0.66667,0.7,0.7,1,1,1.0,0.8333299999999999,0.0,1.0,0,1.0,0.047619,0.42391,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48228000000000004,1
0.42857,0.0,0.66667,0.2,0.4,1,1,0.7,0.5,0.0,0.16667,0,1.0,0.14286,0.8913,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48234,1
0.14286,0.14286,0.66667,0.6,0.6,0,1,0.8,0.5,0.25,0.33333,0,1.0,0.14286,0.67391,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48236,1
0.71429,0.14286,0.33333,0.5,0.7,1,1,0.9,0.8333299999999999,0.25,0.66667,0,1.0,0.0,0.81522,0.66327,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48236,0
0.0,0.14286,0.0,0.6,0.8,1,1,0.7,0.66667,0.25,1.0,0,1.0,0.0,0.83696,0.66327,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48238000000000003,0
0.28570999999999996,0.14286,0.33333,0.4,0.3,0,1,0.9,0.66667,0.25,0.8333299999999999,0,1.0,0.095238,0.80435,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48238000000000003,0
0.42857,0.0,0.66667,0.7,0.7,0,1,1.0,1.0,0.0,0.33333,0,1.0,0.095238,0.72826,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4824,1
1.0,0.0,0.66667,0.4,0.4,1,1,0.6,0.8333299999999999,0.25,0.0,0,0.6,0.0,0.77174,0.66327,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48241999999999996,1
0.57143,0.14286,1.0,0.6,0.4,1,1,0.7,1.0,0.25,0.33333,0,1.0,0.14286,0.90217,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48241999999999996,1
1.0,0.28570999999999996,0.33333,0.2,0.6,1,0,0.7,0.66667,0.25,0.0,0,0.8,0.095238,0.3913,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.48241999999999996,0
0.14286,0.28570999999999996,0.66667,0.4,0.4,1,1,1.0,0.5,0.5,0.8333299999999999,0,1.0,0.14286,0.72826,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48245,1
0.0,0.14286,0.66667,0.8,0.8,1,1,0.9,0.66667,0.0,1.0,0,1.0,0.095238,0.7391300000000001,0.020408000000000003,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48249,1
0.71429,1.0,0.33333,0.3,0.8,1,1,1.0,0.8333299999999999,0.0,1.0,0,0.8,0.095238,0.78261,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48273999999999995,0
0.28570999999999996,0.14286,0.33333,0.5,0.3,0,1,0.5,0.8333299999999999,0.5,0.8333299999999999,0,0.8,0.047619,0.6087,0.010204000000000001,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48273999999999995,0
0.28570999999999996,0.42857,0.0,0.3,0.3,1,1,0.6,0.8333299999999999,0.0,0.0,0,1.0,0.047619,0.79348,0.030612,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48276,0
0.42857,0.28570999999999996,0.33333,0.5,0.6,1,1,0.8,0.66667,0.5,0.66667,0,0.8,0.14286,0.69565,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48281999999999997,0
0.28570999999999996,0.28570999999999996,0.66667,0.3,0.2,1,1,0.8,0.0,0.25,0.0,0,1.0,0.047619,0.26087,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48281999999999997,1
0.85714,0.57143,0.66667,0.7,0.7,1,1,0.8,0.66667,0.5,0.8333299999999999,0,1.0,0.0,0.27174,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48283999999999994,1
0.57143,0.42857,0.0,0.5,0.6,0,0,0.8,0.8333299999999999,0.0,1.0,0,1.0,0.047619,0.57609,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48286,0
0.42857,0.0,1.0,0.5,0.4,1,1,0.7,0.5,0.25,0.8333299999999999,0,0.6,0.095238,0.66304,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48288000000000003,1
1.0,0.0,1.0,0.5,0.5,1,1,1.0,0.8333299999999999,0.25,0.66667,0,1.0,0.19047999999999998,0.72826,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48321000000000003,1
0.28570999999999996,0.14286,0.33333,0.6,0.3,1,1,0.5,0.66667,0.5,0.16667,0,0.6,0.095238,0.67391,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48367,0
0.71429,0.14286,0.66667,0.7,0.7,1,1,1.0,0.8333299999999999,0.5,0.0,0,0.8,0.047619,0.53261,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48368999999999995,1
0.14286,0.14286,0.33333,0.5,0.3,0,1,0.8,0.8333299999999999,0.25,1.0,0,1.0,0.095238,0.57609,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48373,0
0.57143,0.14286,0.33333,0.7,0.8,1,0,0.8,0.16667,0.5,0.33333,0,1.0,0.14286,0.47826,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48373,0
0.42857,0.0,1.0,0.9,0.9,1,1,0.8,0.66667,0.0,1.0,0,0.8,0.0,0.41303999999999996,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48375,1
